Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,8GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update",3.9,941,500+ bought in past month,13499,₹17999,(25% off),No
"Samsung Galaxy M35 5G (Daybreak Blue,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"5,180",2K+ bought in past month,15999,₹24499,(35% off),No
"Samsung Galaxy S23 5G Snapdragon (Cream, 8GB, 128GB Storage)",4.3,151,100+ bought in past month,45894,₹89999,(49% off),No
Samsung Galaxy S23 FE 5G (Graphite 256 GB Storage) (8 GB RAM),3.7,"1,082",300+ bought in past month,37488,₹84999,(56% off),No
"OnePlus Nord 4 5G (Obsidian Midnight, 12GB RAM, 256GB Storage)",4.2,"1,694",500+ bought in past month,35999,N/A,N/A,No
"Samsung Galaxy Tab S9 FE 27.69 cm (10.9 inch) Display, RAM 6 GB, ROM 128 GB Expandable, S Pen in-Box, Wi-Fi, IP68 Tablet, Gray",4.3,510,300+ bought in past month,34999,₹44999,(22% off),No
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,673",3K+ bought in past month,74990,₹149999,(50% off),No
"Samsung Galaxy F55 5G (Raisin Black, 256 GB) (8 GB RAM)",4.0,11,100+ bought in past month,22649,₹31990,(29% off),No
Samsung Galaxy F54 5G (Meteor Blue) (256 GB ROM) (8 GB RAM),3.7,548,100+ bought in past month,24999,₹34999,(29% off),No
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,8GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update",3.9,941,500+ bought in past month,13499,₹17999,(25% off),No
"Samsung Galaxy M15 5G (Stone Grey,4GB RAM,128GB Storage)| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED Display| Without Charger",3.8,"1,747",M.R.P:,12299,₹15999,(23% off),No
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.2,55,100+ bought in past month,32499,₹36999,(12% off),No
"Oneplus Nord CE4 (Celadon Marble, 8GB RAM, 256GB Storage)",4.2,"6,226",2K+ bought in past month,26999,N/A,N/A,No
Samsung Galaxy f55 5g Apricot Crush 8GB 128 GB,3.0,36,200+ bought in past month,19899,₹28999,(31% off),No
"Samsung Galaxy F15 5G (Groovy Violet, 6GB RAM, 128 GB Storage)",3.9,168,400+ bought in past month,11999,₹16999,(29% off),No
"Samsung Galaxy A16 5G (Blue Black, 6GB RAM, 128GB Storage) | Super AMOLED | 50MP Triple Camera with Ultra Wide Lens | 6 OS & 6 Years Security Updates | IP54 | Tap & Pay | 5000mAh",4.0,18,100+ bought in past month,17499,₹19999,(13% off),No
"Samsung Galaxy A54 5G (Awesome Graphite, 8GB, 128GB Storage) Without Offer",4.2,"1,274",100+ bought in past month,27999,₹41999,(33% off),No
"Redmi 13 5G, Hawaiian Blue, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",3.9,"2,396",2K+ bought in past month,12578,₹17999,(30% off),No
"Samsung Original 25W Type-C Travel Adaptor Without Cable, White",4.3,"3,283",10K+ bought in past month,1099,₹1699,(35% off),No
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.9,66,200+ bought in past month,32499,₹36999,(12% off),No
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,220,400+ bought in past month,29499,₹33999,(13% off),No
"Samsung Galaxy A55 5G (Awesome Navy, 12GB RAM, 256GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.1,357,100+ bought in past month,43989,₹48999,(10% off),No
